Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,timestamp_month,timestamp_day,timestamp_hour,timestamp_weekday,is_weekend,is_night,is_business_hours,hour_sin,hour_cos,month_sin,month_cos,abs_latitude,abs_longitude,distance_from_origin,inventory_to_demand_ratio,inventory_minus_demand,utilization_x_waiting,traffic_waiting_pressure,humidity_temperature_index,purchase_value_score,is_heavy_traffic,is_detour,is_clear_traffic
2024-03-29 05:14:26,Truck_1,36.5185,-71.9718,324,Delivered,28.2,56.8,Heavy,10,249,7,,76.7,298,1,3,29,5,4,0,1,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,36.5185,71.9718,80.70651050249911,1.0836120401337792,26,767.0,10,1601.76,1743,1,0,0
2024-04-03 14:11:16,Truck_5,-10.8232,144.0982,401,In Transit,26.3,59.4,Heavy,30,268,7,,67.6,225,1,4,3,14,2,0,0,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,10.8232,144.0982,144.50409302673748,1.7743362831858407,176,2027.9999999999998,30,1562.22,1876,1,0,0
2024-12-15 14:02:28,Truck_1,-37.9195,-99.3768,182,Delayed,22.9,54.4,Detour,50,135,3,,98.4,268,1,12,15,14,6,1,0,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,37.9195,99.3768,106.36558117403393,0.6765799256505576,-86,4920.0,50,1245.76,405,0,1,0
2024-08-06 13:23:18,Truck_6,-7.2984,-44.5918,264,Delivered,29.5,67.3,Heavy,32,314,8,Traffic,65.9,202,1,8,6,13,1,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844384,-0.5000000000000004,7.2984,44.5918,45.18512221738479,1.3004926108374384,62,2108.8,32,1985.35,2512,1,0,0
2024-03-14 02:35:33,Truck_8,13.6845,-126.4199,293,Delivered,23.8,62.8,Detour,19,135,1,Mechanical Failure,98.8,291,0,3,14,2,3,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13.6845,126.4199,127.15839200092144,1.0034246575342465,2,1877.2,19,1494.6399999999999,135,0,1,0
2024-08-27 00:34:46,Truck_10,-70.6428,166.3723,343,In Transit,29.5,59.8,Detour,35,294,8,,73.7,256,0,8,27,0,1,0,1,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,70.6428,166.3723,180.74885172285326,1.3346303501945525,87,2579.5,35,1764.1,2352,0,1,0
2024-04-24 20:50:47,Truck_4,-19.3929,-10.2537,103,In Transit,24.8,79.3,Heavy,22,393,9,Weather,88.6,108,1,4,24,20,2,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,19.3929,10.2537,21.936794070693193,0.944954128440367,-5,1949.1999999999998,22,1966.6399999999999,3537,1,0,0
2024-09-09 21:41:33,Truck_9,-32.5141,-170.9566,295,Delivered,23.6,72.8,Detour,18,327,5,,92.1,283,0,9,9,21,0,0,0,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,32.5141,170.9566,174.02104982550244,1.0387323943661972,12,1657.8,18,1718.08,1635,0,1,0
2024-06-20 13:57:57,Truck_10,59.3783,74.9628,300,Delivered,27.4,52.8,Detour,35,431,10,,81.2,120,0,6,20,13,3,0,0,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,59.3783,74.9628,95.63055941868164,2.479338842975207,180,2842.0,35,1446.7199999999998,4310,0,1,0
2024-06-02 10:54:33,Truck_7,-36.2517,72.4728,108,Delivered,27.9,65.6,Heavy,46,138,4,Traffic,82.7,173,1,6,2,10,6,1,0,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,36.2517,72.4728,81.03389718340098,0.6206896551724138,-65,3804.2000000000003,46,1830.2399999999998,552,1,0,0
2024-07-09 23:21:47,Truck_8,-55.9854,-149.8958,153,Delayed,27.5,69.9,Detour,24,118,7,Weather,62.5,237,1,7,9,23,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,55.9854,149.8958,160.00973679998353,0.6428571428571429,-84,1500.0,24,1922.2500000000002,826,0,1,0
2024-07-03 09:52:55,Truck_8,27.3259,-116.2066,336,In Transit,22.5,51.6,Detour,11,446,6,,70.2,275,0,7,3,9,2,0,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,27.3259,116.2066,119.37620656717988,1.2173913043478262,61,772.2,11,1161.0,2676,0,1,0
2024-03-14 00:55:34,Truck_4,23.2023,92.2763,144,Delivered,21.1,58.8,Clear,35,443,10,Mechanical Failure,89.0,141,0,3,14,0,3,0,1,0,0.0,1.0,1.0,6.123233995736766e-17,23.2023,92.2763,95.14863250189148,1.0140845070422535,3,3115.0,0,1240.68,4430,0,0,1
2024-11-22 23:49:18,Truck_9,81.1975,137.0497,185,In Transit,19.9,66.3,Detour,59,264,4,,65.2,177,0,11,22,23,4,0,0,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,81.1975,137.0497,159.29737686584798,1.0393258426966292,8,3846.8,59,1319.37,1056,0,1,0
2024-04-21 03:47:52,Truck_4,55.919,-39.578,220,In Transit,28.2,55.4,Clear,10,203,8,Weather,81.1,281,0,4,21,3,6,1,1,0,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,55.919,39.578,68.50804803087007,0.7801418439716312,-61,811.0,0,1562.28,1624,0,0,1
2024-03-15 07:02:10,Truck_5,-15.3314,22.397,236,In Transit,18.3,69.0,Clear,34,303,2,Mechanical Failure,62.6,270,0,3,15,7,4,0,0,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,15.3314,22.397,27.141802352828375,0.8708487084870848,-34,2128.4,0,1262.7,606,0,0,1
2024-03-22 14:12:36,Truck_10,-55.3603,79.1276,159,Delayed,29.7,69.6,Clear,49,227,1,,62.0,232,1,3,22,14,4,0,0,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,55.3603,79.1276,96.57090606310992,0.6824034334763949,-73,3038.0,0,2067.12,227,0,0,1
2024-09-18 16:35:57,Truck_6,8.3934,-165.2068,433,Delayed,26.4,69.3,Detour,25,127,8,,84.5,125,1,9,18,16,2,0,0,1,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8.3934,165.2068,165.4198776743593,3.4365079365079363,308,2112.5,25,1829.5199999999998,1016,0,1,0
2024-11-20 19:12:02,Truck_7,27.499,-98.0697,109,In Transit,25.1,76.5,Heavy,16,356,5,,64.9,127,1,11,20,19,2,0,0,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,27.499,98.0697,101.8521529428318,0.8515625,-18,1038.4,16,1920.15,1780,1,0,0
2024-04-08 18:13:51,Truck_6,14.687,-33.9771,453,In Transit,25.8,78.6,Detour,21,142,10,Mechanical Failure,85.7,180,0,4,8,18,0,0,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,14.687,33.9771,37.01555474945634,2.5027624309392267,273,1799.7,21,2027.8799999999999,1420,0,1,0
2024-01-13 16:35:47,Truck_9,19.3645,-149.4523,169,In Transit,28.6,78.8,Heavy,27,482,4,Traffic,80.5,122,1,1,13,16,5,1,0,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,19.3645,149.4523,150.70160528521254,1.3739837398373984,47,2173.5,27,2253.68,1928,1,0,0
2024-11-11 04:35:37,Truck_7,38.0858,-149.297,105,Delayed,23.6,54.4,Detour,18,364,10,Traffic,76.0,158,1,11,11,4,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,38.0858,149.297,154.0782994799722,0.660377358490566,-53,1368.0,18,1283.8400000000001,3640,0,1,0
2024-10-04 16:05:37,Truck_9,4.379,97.6354,256,Delivered,29.6,73.7,Heavy,20,309,8,Weather,83.4,142,1,10,4,16,4,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,4.379,97.6354,97.73355091349131,1.7902097902097902,114,1668.0,20,2181.52,2472,1,0,0
2024-05-12 21:29:39,Truck_8,-28.8542,119.5019,309,Delivered,22.8,52.8,Clear,19,101,2,Mechanical Failure,85.5,242,0,5,12,21,6,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,28.8542,119.5019,122.93603605635738,1.271604938271605,67,1624.5,0,1203.84,202,0,0,1
2024-12-23 04:59:36,Truck_9,-17.5843,-151.1609,346,Delivered,26.9,70.6,Detour,44,192,9,Traffic,76.2,239,0,12,23,4,0,0,1,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,17.5843,151.1609,152.18023950335996,1.4416666666666667,107,3352.8,44,1899.1399999999996,1728,0,1,0
2024-06-15 00:46:44,Truck_4,15.5281,-170.3941,302,Delayed,24.6,60.6,Heavy,30,431,3,,76.0,127,1,6,15,0,5,1,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,15.5281,170.3941,171.10017885560495,2.359375,175,2280.0,30,1490.7600000000002,1293,1,0,0
2024-07-18 17:29:17,Truck_4,-83.8983,-128.1642,181,In Transit,24.7,63.4,Heavy,25,107,8,,71.3,265,1,7,18,17,3,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,83.8983,128.1642,153.18285447311,0.6804511278195489,-84,1782.5,25,1565.98,856,1,0,0
2024-02-10 08:40:55,Truck_9,-25.4823,169.1921,282,Delayed,21.8,63.6,Clear,43,370,7,Traffic,69.4,251,1,2,10,8,5,1,0,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,25.4823,169.1921,171.10030483812704,1.119047619047619,31,2984.2000000000003,0,1386.48,2590,0,0,1
2024-09-09 10:46:47,Truck_10,-69.493,-118.9742,398,Delivered,26.5,64.8,Heavy,44,387,1,,90.6,122,1,9,9,10,0,0,0,1,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,69.493,118.9742,137.7829354987039,3.2357723577235773,276,3986.3999999999996,44,1717.1999999999998,387,1,0,0
2024-04-19 08:18:04,Truck_1,-8.0714,-158.0304,210,In Transit,24.7,65.0,Heavy,50,185,10,Mechanical Failure,84.1,140,1,4,19,8,4,0,0,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,8.0714,158.0304,158.23638905801658,1.4893617021276595,70,4205.0,50,1605.5,1850,1,0,0
2024-08-05 18:45:24,Truck_9,-59.9919,-162.9143,188,Delayed,22.4,78.0,Heavy,40,372,6,Weather,98.0,237,1,8,5,18,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,59.9919,162.9143,173.60903550823616,0.7899159663865546,-49,3920.0,40,1747.1999999999998,2232,1,0,0
2024-06-14 18:40:07,Truck_3,-47.5239,58.4771,298,Delayed,19.6,76.1,Heavy,22,396,7,,65.0,230,1,6,14,18,4,0,0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,47.5239,58.4771,75.35311735834158,1.29004329004329,68,1430.0,22,1491.56,2772,1,0,0
2024-10-18 23:50:28,Truck_10,-39.8052,-126.4073,298,Delayed,24.0,63.5,Detour,25,456,2,,78.9,147,1,10,18,23,4,0,0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,39.8052,126.4073,132.52644807860054,2.0135135135135136,151,1972.5000000000002,25,1524.0,912,0,1,0
2024-04-28 01:31:58,Truck_3,54.0537,-145.9922,326,Delayed,20.0,56.6,Detour,17,260,6,Weather,67.5,162,1,4,28,1,6,1,1,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,54.0537,145.9922,155.67763148419877,2.0,164,1147.5,17,1132.0,1560,0,1,0
2024-11-11 08:44:54,Truck_6,7.0591,46.7188,354,Delayed,18.4,77.5,Heavy,40,262,7,Traffic,68.5,282,1,11,11,8,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,7.0591,46.7188,47.24909698872562,1.2508833922261484,72,2740.0,40,1426.0,1834,1,0,0
2024-09-13 10:52:43,Truck_4,-50.3633,99.5834,269,In Transit,22.4,63.6,Detour,54,481,7,Traffic,82.5,183,0,9,13,10,4,0,0,1,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,50.3633,99.5834,111.59442433405891,1.4619565217391304,86,4455.0,54,1424.6399999999999,3367,0,1,0
2024-06-14 17:14:20,Truck_4,51.9327,-102.4309,475,Delivered,29.3,62.8,Clear,29,359,9,Mechanical Failure,95.1,122,0,6,14,17,4,0,0,1,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,51.9327,102.4309,114.84378348043049,3.861788617886179,353,2757.8999999999996,0,1840.04,3231,0,0,1
2024-01-02 15:30:44,Truck_4,-36.487,14.5024,372,Delayed,20.4,57.2,Clear,29,153,1,Weather,78.2,221,1,1,2,15,1,0,0,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,36.487,14.5024,39.26347889273186,1.6756756756756757,151,2267.8,0,1166.8799999999999,153,0,0,1
2024-10-06 04:58:42,Truck_5,27.2654,-34.1042,201,In Transit,26.0,51.5,Clear,40,429,4,Weather,87.0,107,0,10,6,4,6,1,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,27.2654,34.1042,43.663468652868154,1.8611111111111112,94,3480.0,0,1339.0,1716,0,0,1
2024-06-04 16:47:14,Truck_7,15.2159,-55.6814,441,In Transit,25.3,72.9,Clear,47,152,4,Weather,67.4,256,0,6,4,16,1,0,0,1,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,15.2159,55.6814,57.72297565761834,1.715953307392996,185,3167.8,0,1844.3700000000001,608,0,0,1
2024-02-02 12:17:02,Truck_6,27.4437,43.3224,246,Delayed,25.3,57.4,Clear,33,298,8,Traffic,70.4,110,1,2,2,12,4,0,0,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,27.4437,43.3224,51.28339898495418,2.2162162162162162,136,2323.2000000000003,0,1452.22,2384,0,0,1
2024-06-22 07:42:17,Truck_10,-58.6928,165.8667,180,Delayed,25.4,50.4,Heavy,32,246,2,Mechanical Failure,65.4,203,1,6,22,7,5,1,0,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,58.6928,165.8667,175.94489745579438,0.8823529411764706,-23,2092.8,32,1280.1599999999999,492,1,0,0
2024-03-01 14:48:13,Truck_9,-38.0737,56.0723,127,Delayed,21.0,54.6,Detour,13,452,9,Mechanical Failure,79.0,299,1,3,1,14,4,0,0,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,38.0737,56.0723,67.77690948235984,0.42333333333333334,-172,1027.0,13,1146.6000000000001,4068,0,1,0
2024-08-19 01:36:00,Truck_3,-50.6778,-102.041,246,Delayed,20.8,79.2,Heavy,55,325,2,,80.5,271,1,8,19,1,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,50.6778,102.041,113.93245847360619,0.9044117647058824,-25,4427.5,55,1647.3600000000001,650,1,0,0
2024-11-17 02:22:02,Truck_2,-88.776,-125.1628,470,Delivered,21.5,51.0,Heavy,59,293,7,Mechanical Failure,86.6,113,1,11,17,2,6,1,1,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,88.776,125.1628,153.45000710276946,4.12280701754386,357,5109.4,59,1096.5,2051,1,0,0
2024-05-17 21:00:51,Truck_8,-82.2616,-141.825,325,In Transit,26.2,64.3,Clear,31,491,7,Mechanical Failure,60.7,290,0,5,17,21,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,82.2616,141.825,163.95518125256058,1.1168384879725086,35,1881.7,0,1684.6599999999999,3437,0,0,1
2024-03-11 20:09:54,Truck_1,2.7286,-99.5442,432,In Transit,25.9,65.8,Clear,42,265,8,,86.8,140,0,3,11,20,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2.7286,99.5442,99.58158972219715,3.0638297872340425,292,3645.6,0,1704.2199999999998,2120,0,0,1
2024-07-18 05:42:03,Truck_7,84.2498,-60.8861,273,Delayed,20.2,72.2,Clear,19,115,5,,68.8,238,1,7,18,5,3,0,1,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,84.2498,60.8861,103.94780408094246,1.1422594142259415,35,1307.2,0,1458.44,575,0,0,1
2024-11-13 11:31:44,Truck_4,8.7621,-2.9218,492,Delivered,21.6,78.3,Clear,58,122,9,,61.2,202,0,11,13,11,2,0,0,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,8.7621,2.9218,9.236412271547866,2.4236453201970445,290,3549.6000000000004,0,1691.28,1098,0,0,1
2024-01-01 11:37:57,Truck_4,-59.0753,68.4886,303,In Transit,24.6,68.6,Detour,50,213,6,Mechanical Failure,97.1,297,0,1,1,11,0,0,0,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,59.0753,68.4886,90.44655549024517,1.016778523489933,6,4855.0,50,1687.56,1278,0,1,0
2024-10-07 18:21:07,Truck_6,5.7218,-96.5806,270,In Transit,28.1,73.6,Clear,57,283,2,Mechanical Failure,92.3,122,0,10,7,18,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,5.7218,96.5806,96.74994207543486,2.1951219512195124,148,5261.099999999999,0,2068.16,566,0,0,1
2024-07-16 16:39:04,Truck_4,-38.3158,-38.3257,382,Delivered,21.6,50.5,Detour,31,160,8,Weather,94.8,261,0,7,16,16,1,0,0,1,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,38.3158,38.3257,54.19372482243678,1.4580152671755726,121,2938.7999999999997,31,1090.8000000000002,1280,0,1,0
2024-04-13 17:33:52,Truck_4,-87.4042,-127.3269,197,Delivered,23.3,53.5,Heavy,41,259,9,Weather,91.3,211,1,4,13,17,5,1,0,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,87.4042,127.3269,154.43974113307104,0.9292452830188679,-14,3743.2999999999997,41,1246.55,2331,1,0,0
2024-08-11 02:18:19,Truck_9,-77.3648,30.9744,368,In Transit,25.0,60.7,Clear,37,382,5,Weather,82.8,225,0,8,11,2,6,1,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,77.3648,30.9744,83.33502105597621,1.6283185840707965,143,3063.6,0,1517.5,1910,0,0,1
2024-01-19 00:15:26,Truck_7,-73.0477,124.7969,223,In Transit,19.5,55.6,Clear,23,154,4,Weather,62.9,217,0,1,19,0,4,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,73.0477,124.7969,144.60370923631248,1.0229357798165137,6,1446.7,0,1084.2,616,0,0,1
2024-12-26 03:50:18,Truck_7,-27.576,-111.3158,340,Delayed,25.9,75.3,Detour,18,424,7,Weather,67.3,287,1,12,26,3,3,0,1,0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,27.576,111.3158,114.68061346906023,1.1805555555555556,53,1211.3999999999999,18,1950.2699999999998,2968,0,1,0
2024-01-10 12:44:17,Truck_10,49.9465,-30.0236,355,Delivered,20.2,51.3,Clear,49,323,4,Mechanical Failure,72.6,100,0,1,10,12,2,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,49.9465,30.0236,58.27580474956996,3.514851485148515,255,3557.3999999999996,0,1036.26,1292,0,0,1
2024-10-23 13:13:06,Truck_2,-50.6856,-9.6236,158,In Transit,26.6,63.8,Heavy,51,199,4,,84.8,114,1,10,23,13,2,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,50.6856,9.6236,51.59112059569941,1.373913043478261,44,4324.8,51,1697.08,796,1,0,0
2024-07-31 19:53:22,Truck_10,84.1122,-87.899,126,Delayed,25.1,58.0,Detour,47,291,7,Traffic,92.3,123,1,7,31,19,2,0,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,84.1122,87.899,121.65975665699813,1.0161290322580645,3,4338.099999999999,47,1455.8000000000002,2037,0,1,0
2024-08-05 22:26:07,Truck_8,49.9197,79.4653,309,In Transit,20.6,77.3,Clear,60,177,5,Weather,69.2,271,0,8,5,22,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,49.9197,79.4653,93.84407467805306,1.1360294117647058,38,4152.0,0,1592.38,885,0,0,1
2024-02-14 00:45:03,Truck_10,-44.6254,44.0876,171,Delayed,22.6,69.9,Detour,26,104,2,Weather,88.1,132,1,2,14,0,2,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,44.6254,44.0876,62.73071655034717,1.2857142857142858,39,2290.6,26,1579.7400000000002,208,0,1,0
2024-12-14 00:45:10,Truck_6,-57.3005,-23.6888,403,In Transit,29.6,63.0,Clear,12,197,4,,83.8,228,0,12,14,0,5,1,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,57.3005,23.6888,62.00408491131854,1.759825327510917,175,1005.5999999999999,0,1864.8000000000002,788,0,0,1
2024-07-16 08:12:29,Truck_6,-47.5698,-81.3143,181,Delivered,25.9,69.1,Heavy,44,264,9,Mechanical Failure,69.9,223,1,7,16,8,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,47.5698,81.3143,94.2066943297025,0.8080357142857143,-42,3075.6000000000004,44,1789.6899999999998,2376,1,0,0
2024-12-08 09:52:23,Truck_7,-80.2675,-80.5726,472,Delayed,23.0,68.0,Heavy,34,365,3,Traffic,87.8,294,1,12,8,9,6,1,0,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,80.2675,80.5726,113.7313300151282,1.6,178,2985.2,34,1564.0,1095,1,0,0
2024-05-08 01:51:55,Truck_8,-70.3213,-61.9179,171,Delivered,25.5,51.1,Detour,43,114,1,Weather,92.5,149,0,5,8,1,2,0,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,70.3213,61.9179,93.69584608775354,1.14,22,3977.5,43,1303.05,114,0,1,0
2024-07-20 13:33:43,Truck_6,48.2512,-106.6383,204,Delayed,19.2,58.0,Heavy,50,465,8,Weather,85.2,133,1,7,20,13,5,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,48.2512,106.6383,117.04659468916643,1.5223880597014925,71,4260.0,50,1113.6,3720,1,0,0
2024-10-24 14:59:52,Truck_4,-74.6749,-159.7164,254,In Transit,26.7,51.3,Detour,11,378,8,,90.6,208,0,10,24,14,3,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,74.6749,159.7164,176.31128471816544,1.215311004784689,46,996.5999999999999,11,1369.7099999999998,3024,0,1,0
2024-11-23 10:56:55,Truck_4,-46.0132,-8.5335,100,Delayed,21.0,71.2,Clear,19,315,9,Weather,82.2,100,1,11,23,10,5,1,0,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,46.0132,8.5335,46.79781187715938,0.9900990099009901,0,1561.8,0,1495.2,2835,0,0,1
2024-04-18 08:51:00,Truck_1,9.3294,-71.5299,211,Delivered,23.7,66.7,Heavy,36,149,1,Mechanical Failure,60.7,256,1,4,18,8,3,0,0,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,9.3294,71.5299,72.13573523829919,0.8210116731517509,-45,2185.2000000000003,36,1580.79,149,1,0,0
2024-08-11 04:43:30,Truck_9,5.0095,-113.8279,145,Delayed,18.2,62.2,Heavy,56,430,5,Traffic,86.7,260,1,8,11,4,6,1,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,5.0095,113.8279,113.9380792740513,0.5555555555555556,-115,4855.2,56,1132.04,2150,1,0,0
2024-10-09 13:29:04,Truck_6,-70.8094,75.1094,244,Delivered,21.3,79.4,Heavy,22,312,9,,63.5,171,1,10,9,13,2,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,70.8094,75.1094,103.22496353460242,1.4186046511627908,73,1397.0,22,1691.2200000000003,2808,1,0,0
2024-12-21 15:26:10,Truck_1,-43.2472,163.3821,104,Delivered,29.4,59.1,Detour,58,229,3,Weather,82.9,283,0,12,21,15,5,1,0,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,43.2472,163.3821,169.00896694628366,0.36619718309859156,-179,4808.200000000001,58,1737.54,687,0,1,0
2024-01-21 23:13:40,Truck_5,28.1016,167.1982,356,In Transit,18.4,75.2,Clear,32,291,6,,90.7,206,0,1,21,23,6,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,28.1016,167.1982,169.54332191448887,1.7198067632850242,150,2902.4,0,1383.6799999999998,1746,0,0,1
2024-03-28 07:50:45,Truck_4,-56.2187,27.6037,114,In Transit,26.8,62.1,Heavy,55,334,6,,85.2,202,1,3,28,7,3,0,0,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,56.2187,27.6037,62.62991683995756,0.5615763546798029,-88,4686.0,55,1664.28,2004,1,0,0
2024-12-02 10:52:06,Truck_6,65.0538,-146.3887,404,Delivered,19.0,76.2,Heavy,54,230,4,,83.7,171,1,12,2,10,0,0,0,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,65.0538,146.3887,160.19253535083962,2.3488372093023258,233,4519.8,54,1447.8,920,1,0,0
2024-12-30 20:21:58,Truck_5,-30.299,153.4529,500,Delivered,21.7,56.2,Detour,20,381,10,Mechanical Failure,90.7,222,0,12,30,20,0,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,30.299,153.4529,156.41554244834495,2.242152466367713,278,1814.0,20,1219.54,3810,0,1,0
2024-09-12 11:42:11,Truck_5,72.7626,105.821,375,Delayed,23.0,76.3,Detour,49,131,4,,87.8,137,1,9,12,11,3,0,0,1,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,72.7626,105.821,128.42305088947234,2.717391304347826,238,4302.2,49,1754.8999999999999,524,0,1,0
2024-10-24 23:03:49,Truck_8,61.8446,115.5236,361,In Transit,22.3,66.8,Heavy,60,157,4,Traffic,79.8,247,1,10,24,23,3,0,0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,61.8446,115.5236,131.0360893270247,1.4556451612903225,114,4788.0,60,1489.6399999999999,628,1,0,0
2024-03-07 21:52:21,Truck_3,-31.1792,-46.048,239,Delayed,26.6,51.6,Detour,33,333,2,Traffic,95.1,277,1,3,7,21,3,0,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,31.1792,46.048,55.610797662324536,0.8597122302158273,-38,3138.2999999999997,33,1372.5600000000002,666,0,1,0
2024-01-03 13:08:23,Truck_10,-43.2004,134.8572,191,In Transit,24.0,59.7,Clear,51,268,8,,97.0,111,0,1,3,13,2,0,0,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,43.2004,134.8572,141.60769383052605,1.7053571428571428,80,4947.0,0,1432.8000000000002,2144,0,0,1
